Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,800145836,145993205,HANDICARE USA INC,HANDICARE USA INC,,2201 HANGAR PL,,ALLENTOWN,PA,D,After research on the web found possible DUNS,800145836/145993205,"On hoovers for JUNE DUNS we found company name ""Handicare Usa, Inc."" and address matches completely and 
for MAY DUNS we found company name ""Sterling Stairlifts, Inc."" and address matches completely. Company name  matches with tradestyle So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Single Location,"Handicare Usa, Inc.","2201 Hangar Pl Ste 200
Allentown, PA 18109-9342, 
United States",610-266-5260 ,800145836/145993205,
,88521419,88429043,FOSTER WHEELER N.A.,FOSTER WHEELER N A,,53FRNTGE RD POBX9000,,HAMPTON,,A,Accepted original DUNS based on input data given,88521419,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Headquarters,FOSTER WHEELER LLC,"Perryville Corporate Pk 53 Frontage Rd
Hampton, NJ 08827, 
United States",908-730-4000 ,,
,193423720,21519199,THE CORVALLIS CLINIC,THE CORVALLIS CLINIC,,3680 NW SAMARITAN DR,,CORVALLIS,OR,D,After research on the web found possible DUNS,21519199/193423720,"On hoovers for JUNE DUNS we found company name ""Corvallis Clinic"" and address matches completely and 
for MAY DUNS we found company name ""THE CORVALLIS CLINIC P C."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Headquarters,THE CORVALLIS CLINIC P C,"3680 Nw Samaritan Dr
Corvallis, OR 97330-3737, 
United States",541-754-1150 ,21519199/193423720,
,52954294,16478026,MIKE RAISOR FORD INC,MIKE RAISOR FORD INC,,2501 SAGAMORE PKWY S,,LAFAYETTE,IN,D,After research on the web found possible DUNS,052954294/016478026,"On hoovers for JUNE DUNS we found company name ""MIKE RAISOR FORD, INC"" and address matches completely and 
for MAY DUNS we found company name ""Mike Raisor Pontiac, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Single Location,"MIKE RAISOR FORD, INC.","2051 Sagamore Pkwy S
Lafayette, IN 47905-5108, 
United States",765-447-9444 ,052954294/016478026,
,79614067,24025505,MOPHIE LLC,MOPHIE LLC,,15101 RED HILL AVE,,TUSTIN,CA,A,Accepted original DUNS based on input data given,79614067,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,"Mophie, LLC","15101 Red Hill Ave #200
Tustin, CA 92780-6501, 
United States",949-247-2589 ,,
,68468529,2656230,LEO J SHAPIRO &ASSOC,LEO J SHAPIRO ASSOC,,153 W OHIO ST,,CHICAGO,IL,A,Accepted original DUNS based on input data given,68468529,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,"Leo J Shapiro & Associates, LLC","153 W Ohio St Ste 300
Chicago, IL 60654-4755, 
United States",312-321-8100 ,,
,68914738,73130593,BROHD LOCOMOTIVE ENG,BROHD LOCOMOTIVE ENG,,1370 ONTARIO ST,,CLEVELAND,OH,D,After research on the web found possible DUNS,68914738/073130593,"On hoovers for JUNE DUNS we found company name ""Brotherhood of Locomotive Engineers & Trainmen"" and address matches completely and 
for MAY DUNS we found company name ""BROTHERHOOD OF LOCOMOTIVE ENGINEERS BUILDING ASSOCIATION INC"" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Headquarters,Brotherhood of Locomotive Engineers & Trainmen,"1370 Ontario St Mez Z Level
Cleveland, OH 44113-1701, 
United States",216-241-2630,68914738/073130593,
,618880876,604683656,LAWNDALE CHRISTIAN,LAWNDALE CHRISTIAN,,3860 W OGDEN AVE,,CHICAGO,IL,B,After research on the web accept original DUNS,604683656,"We could find different   company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name matches with tradestyle and address matches.",,May,Headquarters,LAWNDALE CHRISTIAN HEALTH CENTER,"3860 W Ogden Ave
Chicago, IL 60623-2460, 
United States",872-588-3000 ,,
,879172070,18949354,MACMULKIN CHEVROLET,MACMULKIN CHEVROLET,,3 MARMON DR,,NASHUA,NH,D,After research on the web found possible DUNS,879172070/018949354,"On hoovers for JUNE DUNS we found company name ""Mac Mulkin Chevolet Inc"" and address matches completely and 
for MAY DUNS we found company name ""Macmulkin Chevrolet, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Branch/Single Location,Mac Mulkin Chevolet Inc,"3 Marmon Dr
Nashua, NH 03060-5205, 
United States",603-888-1111 ,879172070/018949354,197025109
,57381535,131316259,MAIMONIDES MEDICAL CENTER,MAIMONIDES MEDICAL CENTER,,4802 10TH AVE,,BROOKLYN,NY,A,Accepted original DUNS based on input data given,57381535,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Headquarters,Maimonides Medical Center Inc,"4802 10th Ave
Brooklyn, NY 11219-2916, 
United States",718-581-0598 ,,
,4460317,832561562,KICHLER LIGHTING,KICHLER LIGHTING,,7711 E PLEASANT VALLEY RD,,CLEVELAND,OH,A,Accepted original DUNS based on input data given,4460317,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Headquarters,L. D. KICHLER CO.. THE,"7711 E Pleasant Valley Rd
Cleveland, OH 44131-5532, 
United States",216-573-1000 ,,
,800101792,171072759,CONST OUTFITTRS INTERNATIONAL,CONST OUTFITTRS INTERNATIONAL,,37450 IH10 W 101,,BOERNE,,D,After research on the web found possible DUNS,800101792/171072759,"On hoovers for JUNE DUNS we found company name ""CONSTRUCTION OUTFITTERS INTERNATIONAL, INC."" and address matches completely and 
for MAY DUNS we found company name ""C.O.i Telecom."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Single Location,"CONSTRUCTION OUTFITTERS INTERNATIONAL, INC.","37450 Interstate 10 W #101
Boerne, TX 78006-8912, 
United States",830-816-2104 ,800101792/171072759,
,941973638,7228449,MASTER SPAS,MASTER SPAS,,6927 LINCOLN PKWY,,FORT WAYNE,IN,A,Accepted original DUNS based on input data given,941973638,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,"Master Spas, Inc.","6927 Lincoln Pkwy
Fort Wayne, IN 46804-5623, 
United States",260-436-9100 ,,
,46674640,933335887,MAGENIC TECHNOLOGIES,MAGENIC TECHNOLOGY,,1600UTICA AVE SO800,,ST LOUIS PARK,,B,After research on the web accept original DUNS,933335887,"We could not find   company  with JUNE DUNS . 
For MAY DUNS we could find input company name matches with tradestyle and address matches.",,May,Headquarters,"MAGENIC TECHNOLOGIES, INC.","1600 Utica Ave S Ste 800
St Louis Park, MN 55416-3688, 
United States",763-398-4800 ,,
,79813404,49017379,PIVOT POINT INTERNATIONAL INC,PIVOT POINT INTERNATIONAL INC,,1560 SHERMAN AVE,,EVANSTON,IL,D,After research on the web found possible DUNS,079813404/049017379,"On hoovers for JUNE DUNS we found company name ""Pivot Point International."" and address matches completely and 
for MAY DUNS we found company name ""PIVOT POINT USA, INC.."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Headquarters,Pivot Point International,"8725 W Higgins Rd
Chicago, IL 60631-2700, 
United States",847-866-0500 ,079813404/049017379,
,69442361,602138570,SONY MUSIC ENT,SONY MUSIC ENT,,555 MADISON AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,69442361/602138570,"On hoovers for JUNE DUNS we found company name ""SONY MUSIC ENTERTAINMENT, INC."" and address matches completely and 
for MAY DUNS we found company name ""SONY CORPORATION OF AMERICA."" company name on tradestyle ""SONY PICTURES ENTERTAINMENT""and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Branch/Headquarters,"SONY MUSIC ENTERTAINMENT, INC.","25 Madison Ave
New York, NY 10010-3685, 
United States",212-833-8000 ,69442361/602138570,690553649
,17973025,198876638,OHIO PIZZA PRODUCTS,OHIO PIZZA PRODUCTS,,201 LAWTON AVE,,MONROE,OH,D,After research on the web found possible DUNS,17973025/198876638,"On hoovers for JUNE DUNS we found company name ""Ohio Pizza Products, Inc.."" and address matches completely and 
for MAY DUNS we found company name ""Ohio Pizza Products, Inc.."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Branch,"Ohio Pizza Products, Inc.","201 Lawton Ave
Monroe, OH 45050-1213, 
United States",937-294-6969 ,17973025/198876638,
,79699553,103231692,INFINEON INC,INFINEON INC,,640 N MCCARTHY BLVD,,MILPITAS,CA,D,After research on the web found possible DUNS,79699553/103231692,"On hoovers for JUNE DUNS we found company name ""INFINEON TECHNOLOGIES US HOLDCO INC."" and address matches completely and 
for MAY DUNS we found company name ""Infineon Technologies North America Corporation."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Single Location,INFINEON TECHNOLOGIES US HOLDCO INC.,"640 N Mccarthy Blvd
Milpitas, CA 95035-5113, 
United States",408-956-8960 ,79699553/103231692,
,860916126,39330020,CAP DIAGNOSTICS LLC,CAP DIAGNOSTICS LLC,,17661 COWAN,,IRVINE,CA,C,After research on the web found better DUNS,79552658," On hoovers for JUNE DUNS we found company name "" Lakewood Pathology Associates, Inc."" and address does not matches  and for MAY DUNS we could not found company 
After research on web found better dUNS with company name ""Cap Diagnostics, LLC. "" and address matches completely.",,  -,Single Location,"Cap Diagnostics, LLC","17661 Cowan
Irvine, CA 92614-6031, 
United States",714-966-1221 ,79552658,
,933266470,1383814,ROBERT MICHAEL LTD,ROBERT MICHAEL LTD,,10035 GEARY AVE,,SANTA FE SPRINGS,CA,D,After research on the web found possible DUNS,933266470/001383814,"On hoovers for JUNE DUNS we found company name ""Robert Michael, Ltd."" and address matches completely and 
for MAY DUNS we found company name ""Robert Michael, Ltd."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Branch,"Robert Michael, Ltd","10035 Geary Ave
Santa Fe Springs, CA 90670-3237, 
United States",562-758-6789 ,933266470/001383814,
,946447500,556484301,CVC INC,CVC CONSTRUCTION,,530 BERCUT DR STE G,,SACRAMENTO,CA,A,Accepted original DUNS based on input data given,946447500,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,Cvc Equipment LLC,"530 Bercut Dr Ste G
Sacramento, CA 95811-0101, 
United States",916-852-6030 ,,
,967991147,91397653,CSS FACILITY SERVICE,CSS BUILDING SERVICE,,12 STULTS RD STE 132,,DAYTON,NJ,D,After research on the web found possible DUNS,967991147/091397653,"On hoovers for JUNE DUNS we found company name ""CSS Facility Managment Inc."" and address matches completely and 
for MAY DUNS we found company name ""CSS Building Services, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Headquarters,CSS Facility Managment Inc,"12 Stults Rd Ste 132
Dayton, NJ 08810-2549, 
United States",609-655-5000 ,967991147/091397653,
,79412575,37339559,1 MODEL MANAGEMENT,1 MODEL MANAGEMENT,,42 BOND ST # 2FLR,,NEW YORK,NY,D,After research on the web found possible DUNS,079412575/037339559,"On hoovers for JUNE DUNS we found company name ""One Management Pr, Inc."" and address matches completely and 
for MAY DUNS we found company name ""1mm Productions Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Single Location/Single Location,"One Management Pr, Inc.","42 Bond St Apt 2
New York, NY 10012-2428, 
United States",786-942-5090 ,079412575/037339559,
,626926331,828851829,HALL BOOTH SMITH,HALL BOOTH SMITH,,191 PEACHTREE ST 2900,,ATLANTA,GA,A,Accepted original DUNS based on input data given,626926331,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Headquarters,"Hall, Booth, Smith, P.C.","191 Peachtree St Ne #2900
Atlanta, GA 30303-1740, 
United States",404-586-6605 ,,
,180664591,833102036,RPMC INC.,RPMC INC,,23975 PARK SORRENTO,,CALABASAS,CA,A,Accepted original DUNS based on input data given,180664591,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Headquarters,"Rpmc, Inc.","23975 Park Sorrento #410
Calabasas, CA 91302-4031, 
United States",818-222-7762 ,,
,78310915,98260644,EQUILEND,EQUILEND,,225 LIBERTY ST # 1020,,NEW YORK,NY,B,After research on the web accept original DUNS,78310915,"We could find different   company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name matches with tradestyle and address matches.",,May,Single Location,Equilend Holdings LLC,"225 Liberty St Fl 10
New York, NY 10281-2699, 
United States",212-901-2200 ,98260644/078310915,
,6634629,78827661,CULTURE SHOP LLC,CULTURE SHOP LLC,,636N ALMONT DR BGW F,,WEST HOLLYWOOD,,B,After research on the web accept original DUNS,78827661,"We could find different   company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name matches with tradestyle and address matches.",,May,Single Location,Culture Shop LLC,"636 N Almont Dr
West Hollywood, CA 90069-5600, 
United States",310-822-8552 ,,
,23637737,50811291,HC1.COM INC,HC1 COM INC,,6100 TECHNOLOGY CENTER DR,,INDIANAPOLIS,IN,A,Accepted original DUNS based on input data given,23637737,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,Hc1.com Inc,"6100 Technology Center Dr
Indianapolis, IN 46278-6016, 
United States",317-219-4646 ,,
,786432427,965661510,ALASKAN LEADER SEAFO,ALASKAN LEADER SEAFO,,8874 BENDER RD # SU,,LYNDEN,WA,A,Accepted original DUNS based on input data given,786432427,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name where  partial address matches.

",,June,Single Location,Alaskan Leader Fisheries LLC,"8874 Bender Rd Ste 201
Lynden, WA 98264-8550, 
United States",360-318-1280 ,,
,784430238,171483931,ORMAT,ORMAT,,6225 NEIL RD,,RENO,NV,D,After research on the web found possible DUNS,784430238/171483931,"On hoovers for JUNE DUNS we found company name ""ORMAT NEVADA, INC."" and address matches completely and 
for MAY DUNS we found company name ""Ormat Holding Corporation."" and address matches completely. So both JUNE and MAY DUNS are considered.


",,June/May,Headquarters/Single Location,"ORMAT NEVADA, INC.","6225 Neil Rd
Reno, NV 89511-1151, 
United States",775-356-9029 ,784430238/171483931,
